,time
0,0 days 00:00:00.000139
1,0 days 00:00:00.000139
2,0 days 00:00:00.000137
3,0 days 00:00:00.000139
4,0 days 00:00:00.000137
5,0 days 00:00:00.000139
6,0 days 00:00:00.000137
7,0 days 00:00:00.000140
8,0 days 00:00:00.000139
9,0 days 00:00:00.000139
