,time
0,0 days 00:01:44.183841
1,0 days 00:02:27.550839
2,0 days 00:03:19.113737
3,0 days 00:01:33.317213
4,0 days 00:04:39.874185
5,0 days 00:01:19.936183
6,0 days 00:01:20.189422
7,0 days 00:01:28.971745
8,0 days 00:01:20.545383
9,0 days 00:01:12.916541
