,time
0,0 days 00:00:00.000163
1,0 days 00:00:00.000152
2,0 days 00:00:00.000174
3,0 days 00:00:00.000178
4,0 days 00:00:00.000158
5,0 days 00:00:00.000155
6,0 days 00:00:00.000155
7,0 days 00:00:00.000166
8,0 days 00:00:00.000148
9,0 days 00:00:00.000169
