,time
0,0 days 00:01:41.105415
1,0 days 00:02:20.144504
2,0 days 00:01:10.046320
3,0 days 00:00:57.237407
4,0 days 00:01:53.678964
5,0 days 00:01:26.759292
6,0 days 00:01:08.677851
7,0 days 00:01:39.847400
8,0 days 00:00:34.736796
9,0 days 00:01:41.418413
