,time
0,0 days 00:00:00.000146
1,0 days 00:00:00.000141
2,0 days 00:00:00.000140
3,0 days 00:00:00.000253
4,0 days 00:00:00.000140
5,0 days 00:00:00.000140
6,0 days 00:00:00.000140
7,0 days 00:00:00.000157
8,0 days 00:00:00.000142
9,0 days 00:00:00.000156
