,time
0,0 days 00:01:29.978118
1,0 days 00:01:18.464258
2,0 days 00:01:57.041036
3,0 days 00:01:47.780279
4,0 days 00:01:05.722111
5,0 days 00:00:57.878405
6,0 days 00:01:34.157377
7,0 days 00:02:16.654064
8,0 days 00:01:42.818449
9,0 days 00:00:58.598602
