,time
0,0 days 00:01:17.498629
1,0 days 00:02:04.114422
2,0 days 00:01:24.453725
3,0 days 00:01:20.964355
4,0 days 00:01:13.955748
5,0 days 00:00:43.109845
6,0 days 00:01:12.396892
7,0 days 00:01:21.783516
8,0 days 00:01:24.390697
9,0 days 00:00:48.421893
