,time
0,0 days 00:00:00.000140
1,0 days 00:00:00.000138
2,0 days 00:00:00.000141
3,0 days 00:00:00.000141
4,0 days 00:00:00.000141
5,0 days 00:00:00.000248
6,0 days 00:00:00.000142
7,0 days 00:00:00.000142
8,0 days 00:00:00.000141
9,0 days 00:00:00.000140
