,time
0,0 days 00:00:00.000139
1,0 days 00:00:00.000153
2,0 days 00:00:00.000140
3,0 days 00:00:00.000136
4,0 days 00:00:00.000139
5,0 days 00:00:00.000140
6,0 days 00:00:00.000143
7,0 days 00:00:00.000139
8,0 days 00:00:00.000139
9,0 days 00:00:00.000139
