,time
0,0 days 00:02:01.993352
1,0 days 00:01:05.422822
2,0 days 00:01:43.905920
3,0 days 00:01:25.447192
4,0 days 00:01:20.216292
5,0 days 00:02:14.558374
6,0 days 00:00:57.817773
7,0 days 00:01:12.282167
8,0 days 00:01:18.574508
9,0 days 00:02:00.858705
