,time
0,0 days 00:00:00.000183
1,0 days 00:00:00.000172
2,0 days 00:00:00.000174
3,0 days 00:00:00.000185
4,0 days 00:00:00.000151
5,0 days 00:00:00.000328
6,0 days 00:00:00.000178
7,0 days 00:00:00.000167
8,0 days 00:00:00.000161
9,0 days 00:00:00.000165
