,time
0,0 days 00:00:00.000148
1,0 days 00:00:00.000143
2,0 days 00:00:00.000159
3,0 days 00:00:00.000170
4,0 days 00:00:00.000163
5,0 days 00:00:00.000175
6,0 days 00:00:00.000311
7,0 days 00:00:00.000159
8,0 days 00:00:00.000164
9,0 days 00:00:00.000155
