,time
0,0 days 00:00:32.951575
1,0 days 00:00:27.469975
2,0 days 00:00:28.587470
3,0 days 00:01:21.343157
4,0 days 00:00:36.249405
5,0 days 00:00:24.412615
6,0 days 00:00:31.227575
7,0 days 00:00:35.337962
8,0 days 00:02:04.449432
9,0 days 00:00:35.314428
