,time
0,0 days 00:01:30.383201
1,0 days 00:01:58.123122
2,0 days 00:02:09.175796
3,0 days 00:01:14.741252
4,0 days 00:02:21.326128
5,0 days 00:02:22.310654
6,0 days 00:01:17.573552
7,0 days 00:01:48.853303
8,0 days 00:01:36.470559
9,0 days 00:01:20.895468
