,time
0,0 days 00:00:00.000163
1,0 days 00:00:00.000155
2,0 days 00:00:00.000170
3,0 days 00:00:00.000161
4,0 days 00:00:00.000164
5,0 days 00:00:00.000170
6,0 days 00:00:00.000173
7,0 days 00:00:00.000178
8,0 days 00:00:00.000156
9,0 days 00:00:00.000144
