,time
0,0 days 00:01:18.429552
1,0 days 00:01:41.241253
2,0 days 00:02:35.338497
3,0 days 00:01:26.266042
4,0 days 00:02:24.118304
5,0 days 00:02:35.076270
6,0 days 00:01:04.967365
7,0 days 00:02:32.587274
8,0 days 00:00:53.866118
9,0 days 00:02:19.363108
