,time
0,0 days 00:00:50.910448
1,0 days 00:02:46.934255
2,0 days 00:00:30.128502
3,0 days 00:00:51.019566
4,0 days 00:01:01.940623
5,0 days 00:00:31.372774
6,0 days 00:02:15.967099
7,0 days 00:00:27.707924
8,0 days 00:02:38.902479
9,0 days 00:02:22.750437
