,time
0,0 days 00:00:00.000181
1,0 days 00:00:00.000151
2,0 days 00:00:00.000154
3,0 days 00:00:00.000171
4,0 days 00:00:00.000174
5,0 days 00:00:00.000154
6,0 days 00:00:00.000179
7,0 days 00:00:00.000170
8,0 days 00:00:00.000179
9,0 days 00:00:00.000185
