,time
0,0 days 00:00:00.000167
1,0 days 00:00:00.000143
2,0 days 00:00:00.000152
3,0 days 00:00:00.000159
4,0 days 00:00:00.000161
5,0 days 00:00:00.000163
6,0 days 00:00:00.000158
7,0 days 00:00:00.000165
8,0 days 00:00:00.000154
9,0 days 00:00:00.000152
