,time
0,0 days 00:01:02.629497
1,0 days 00:00:25.881878
2,0 days 00:00:45.699018
3,0 days 00:00:37.722833
4,0 days 00:00:43.113221
5,0 days 00:00:41.091003
6,0 days 00:00:42.481148
7,0 days 00:00:43.916265
8,0 days 00:00:46.771011
9,0 days 00:00:39.623258
