,time
0,0 days 00:00:00.000138
1,0 days 00:00:00.000139
2,0 days 00:00:00.000140
3,0 days 00:00:00.000138
4,0 days 00:00:00.000139
5,0 days 00:00:00.000141
6,0 days 00:00:00.000138
7,0 days 00:00:00.000139
8,0 days 00:00:00.000139
9,0 days 00:00:00.000138
