,time
0,0 days 00:00:00.000195
1,0 days 00:00:00.000151
2,0 days 00:00:00.000172
3,0 days 00:00:00.000162
4,0 days 00:00:00.000179
5,0 days 00:00:00.000166
6,0 days 00:00:00.000154
7,0 days 00:00:00.000159
8,0 days 00:00:00.000159
9,0 days 00:00:00.000169
