,time
0,0 days 00:01:01.884627
1,0 days 00:01:10.433150
2,0 days 00:01:00.362131
3,0 days 00:01:02.408170
4,0 days 00:01:10.040230
5,0 days 00:01:01.313866
6,0 days 00:01:33.998900
7,0 days 00:01:20.023669
8,0 days 00:01:21.156694
9,0 days 00:01:26.151058
