,time
0,0 days 00:00:47.522576
1,0 days 00:02:58.762548
2,0 days 00:02:33.989325
3,0 days 00:01:31.169753
4,0 days 00:02:32.685080
5,0 days 00:01:30.617220
6,0 days 00:01:16.530400
7,0 days 00:02:43.860421
8,0 days 00:01:22.521593
9,0 days 00:01:57.321629
