,time
0,0 days 00:00:37.077570
1,0 days 00:00:32.975936
2,0 days 00:00:35.763861
3,0 days 00:00:49.907590
4,0 days 00:00:41.979725
5,0 days 00:00:40.353357
6,0 days 00:00:36.762840
7,0 days 00:00:40.753388
8,0 days 00:00:44.390117
9,0 days 00:00:44.702686
