,time
0,0 days 00:00:22.627129
1,0 days 00:00:32.929674
2,0 days 00:00:30.883157
3,0 days 00:01:32.669968
4,0 days 00:00:25.611399
5,0 days 00:00:27.285221
6,0 days 00:00:36.338596
7,0 days 00:00:39.733318
8,0 days 00:00:24.046056
9,0 days 00:00:30.674594
