,time
0,0 days 00:00:00.000174
1,0 days 00:00:00.000165
2,0 days 00:00:00.000168
3,0 days 00:00:00.000159
4,0 days 00:00:00.000151
5,0 days 00:00:00.000176
6,0 days 00:00:00.000153
7,0 days 00:00:00.000163
8,0 days 00:00:00.000161
9,0 days 00:00:00.000152
