,time
0,0 days 00:00:57.780429
1,0 days 00:00:53.261346
2,0 days 00:01:00.033975
3,0 days 00:00:50.007946
4,0 days 00:00:54.462743
5,0 days 00:01:11.396869
6,0 days 00:01:18.975824
7,0 days 00:01:22.053658
8,0 days 00:00:39.796828
9,0 days 00:00:36.520704
