,time
0,0 days 00:00:00.000177
1,0 days 00:00:00.000157
2,0 days 00:00:00.000173
3,0 days 00:00:00.000174
4,0 days 00:00:00.000163
5,0 days 00:00:00.000175
6,0 days 00:00:00.000158
7,0 days 00:00:00.000173
8,0 days 00:00:00.000179
9,0 days 00:00:00.000154
