,time
0,0 days 00:00:30.164678
1,0 days 00:00:44.439016
2,0 days 00:00:43.891788
3,0 days 00:00:36.879268
4,0 days 00:00:57.331116
5,0 days 00:00:31.303429
6,0 days 00:00:34.527469
7,0 days 00:00:55.143439
8,0 days 00:00:34.768159
9,0 days 00:00:36.930273
