,time
0,0 days 00:01:00.606668
1,0 days 00:01:14.441849
2,0 days 00:00:56.225991
3,0 days 00:00:55.090459
4,0 days 00:01:07.748297
5,0 days 00:01:24.374374
6,0 days 00:01:38.353037
7,0 days 00:01:34.064102
8,0 days 00:01:22.587470
9,0 days 00:01:09.198709
