,time
0,0 days 00:00:00.000158
1,0 days 00:00:00.000158
2,0 days 00:00:00.000153
3,0 days 00:00:00.000171
4,0 days 00:00:00.000161
5,0 days 00:00:00.000152
6,0 days 00:00:00.000157
7,0 days 00:00:00.000308
8,0 days 00:00:00.000164
9,0 days 00:00:00.000149
