,time
0,0 days 00:01:44.674705
1,0 days 00:01:25.238870
2,0 days 00:02:14.855152
3,0 days 00:01:47.042474
4,0 days 00:01:42.410438
5,0 days 00:01:32.586598
6,0 days 00:01:15.832726
7,0 days 00:01:50.400857
8,0 days 00:01:21.302998
9,0 days 00:01:28.533043
