,time
0,0 days 00:01:25.864212
1,0 days 00:01:11.517591
2,0 days 00:00:41.100660
3,0 days 00:01:11.212172
4,0 days 00:01:33.195332
5,0 days 00:01:00.600599
6,0 days 00:01:18.118151
7,0 days 00:01:06.646152
8,0 days 00:01:49.269957
9,0 days 00:01:46.580060
