,time
0,0 days 00:01:01.398115
1,0 days 00:00:46.945644
2,0 days 00:00:48.324930
3,0 days 00:00:42.738839
4,0 days 00:01:01.886193
5,0 days 00:01:31.441896
6,0 days 00:01:05.208557
7,0 days 00:01:32.260181
8,0 days 00:01:08.937470
9,0 days 00:01:27.195784
