,time
0,0 days 00:02:11.990078
1,0 days 00:01:54.926494
2,0 days 00:01:27.151198
3,0 days 00:01:30.547350
4,0 days 00:02:10.383301
5,0 days 00:02:38.256976
6,0 days 00:00:56.017295
7,0 days 00:00:50.325020
8,0 days 00:01:13.300904
9,0 days 00:00:57.708509
