,time
0,0 days 00:00:00.000155
1,0 days 00:00:00.000188
2,0 days 00:00:00.000181
3,0 days 00:00:00.000161
4,0 days 00:00:00.000171
5,0 days 00:00:00.000175
6,0 days 00:00:00.000160
7,0 days 00:00:00.000151
8,0 days 00:00:00.000171
9,0 days 00:00:00.000143
