,time
0,0 days 00:00:00.000141
1,0 days 00:00:00.000142
2,0 days 00:00:00.000144
3,0 days 00:00:00.000145
4,0 days 00:00:00.000254
5,0 days 00:00:00.000143
6,0 days 00:00:00.000144
7,0 days 00:00:00.000143
8,0 days 00:00:00.000259
9,0 days 00:00:00.000142
