,time
0,0 days 00:01:18.147884
1,0 days 00:00:58.763948
2,0 days 00:00:56.530177
3,0 days 00:01:07.649497
4,0 days 00:00:45.959506
5,0 days 00:01:03.187331
6,0 days 00:00:59.774061
7,0 days 00:01:12.744526
8,0 days 00:01:05.709102
9,0 days 00:00:58.409862
