,time
0,0 days 00:00:00.000157
1,0 days 00:00:00.000240
2,0 days 00:00:00.000166
3,0 days 00:00:00.000183
4,0 days 00:00:00.000171
5,0 days 00:00:00.000150
6,0 days 00:00:00.000159
7,0 days 00:00:00.000161
8,0 days 00:00:00.000158
9,0 days 00:00:00.000161
