,time
0,0 days 00:02:17.973351
1,0 days 00:01:39.131922
2,0 days 00:02:25.660566
3,0 days 00:00:49.390614
4,0 days 00:02:29.509374
5,0 days 00:00:59.824505
6,0 days 00:00:56.322674
7,0 days 00:02:24.556963
8,0 days 00:01:14.224653
9,0 days 00:03:05.666333
