,time
0,0 days 00:00:35.658070
1,0 days 00:00:35.576723
2,0 days 00:01:23.805586
3,0 days 00:00:57.230160
4,0 days 00:00:42.749634
5,0 days 00:00:49.308191
6,0 days 00:01:16.102481
7,0 days 00:01:33.757885
8,0 days 00:00:33.525650
9,0 days 00:00:34.379565
