,time
0,0 days 00:01:45.645862
1,0 days 00:00:55.918397
2,0 days 00:02:00.319421
3,0 days 00:00:57.506446
4,0 days 00:01:02.027679
5,0 days 00:01:33.933789
6,0 days 00:01:13.893285
7,0 days 00:01:50.827898
8,0 days 00:01:47.945082
9,0 days 00:01:12.776405
