,time
0,0 days 00:00:00.000177
1,0 days 00:00:00.000154
2,0 days 00:00:00.000178
3,0 days 00:00:00.000164
4,0 days 00:00:00.000163
5,0 days 00:00:00.000164
6,0 days 00:00:00.000145
7,0 days 00:00:00.000187
8,0 days 00:00:00.000163
9,0 days 00:00:00.000158
