,time
0,0 days 00:01:14.499374
1,0 days 00:01:21.444273
2,0 days 00:01:20.858809
3,0 days 00:01:30.939081
4,0 days 00:01:31.814524
5,0 days 00:01:35.182718
6,0 days 00:01:37.950144
7,0 days 00:01:26.585581
8,0 days 00:01:22.888575
9,0 days 00:01:33.296043
