,time
0,0 days 00:01:04.367122
1,0 days 00:01:06.938136
2,0 days 00:01:13.558085
3,0 days 00:00:50.609046
4,0 days 00:00:38.787840
5,0 days 00:01:06.058699
6,0 days 00:01:20.946455
7,0 days 00:00:53.730284
8,0 days 00:00:50.596514
9,0 days 00:01:06.123883
