,time
0,0 days 00:00:44.939055
1,0 days 00:01:00.076888
2,0 days 00:00:39.950194
3,0 days 00:00:52.467578
4,0 days 00:00:30.286717
5,0 days 00:00:51.192780
6,0 days 00:01:36.925482
7,0 days 00:00:51.891926
8,0 days 00:00:39.664860
9,0 days 00:00:41.805981
