,time
0,0 days 00:00:00.000183
1,0 days 00:00:00.000176
2,0 days 00:00:00.000145
3,0 days 00:00:00.000157
4,0 days 00:00:00.000142
5,0 days 00:00:00.000174
6,0 days 00:00:00.000181
7,0 days 00:00:00.000163
8,0 days 00:00:00.000160
9,0 days 00:00:00.000154
