,time
0,0 days 00:00:47.472961
1,0 days 00:00:46.212689
2,0 days 00:00:44.005648
3,0 days 00:00:49.740131
4,0 days 00:00:56.991218
5,0 days 00:00:43.829753
6,0 days 00:00:27.086740
7,0 days 00:00:51.921703
8,0 days 00:00:47.659390
9,0 days 00:00:31.031361
