,time
0,0 days 00:03:22.389717
1,0 days 00:02:43.968900
2,0 days 00:01:21.928206
3,0 days 00:04:27.362657
4,0 days 00:01:54.519782
5,0 days 00:01:17.287484
6,0 days 00:01:08.229585
7,0 days 00:01:17.709057
8,0 days 00:02:08.845924
9,0 days 00:00:59.410196
