,time
0,0 days 00:00:53.337877
1,0 days 00:01:00.401884
2,0 days 00:00:43.254125
3,0 days 00:00:48.218254
4,0 days 00:00:56.785790
5,0 days 00:01:01.627270
6,0 days 00:01:01.502523
7,0 days 00:00:36.811998
8,0 days 00:01:01.301061
9,0 days 00:01:25.580935
