,time
0,0 days 00:02:25.809095
1,0 days 00:02:03.298882
2,0 days 00:01:17.575200
3,0 days 00:02:14.240845
4,0 days 00:01:06.846358
5,0 days 00:01:14.494063
6,0 days 00:01:03.542604
7,0 days 00:01:24.590054
8,0 days 00:02:36.235146
9,0 days 00:00:58.458981
