,time
0,0 days 00:01:18.679384
1,0 days 00:02:23.830691
2,0 days 00:01:57.006820
3,0 days 00:00:23.452693
4,0 days 00:01:15.426965
5,0 days 00:00:31.629769
6,0 days 00:01:29.807717
7,0 days 00:01:30.463989
8,0 days 00:03:08.211406
9,0 days 00:02:01.987632
