,time
0,0 days 00:00:37.576905
1,0 days 00:00:31.810585
2,0 days 00:00:29.988105
3,0 days 00:00:28.564700
4,0 days 00:00:39.208667
5,0 days 00:00:25.248089
6,0 days 00:00:26.701856
7,0 days 00:00:33.635547
8,0 days 00:00:39.815148
9,0 days 00:00:25.756866
