,time
0,0 days 00:02:00.337982
1,0 days 00:01:37.324085
2,0 days 00:01:57.183104
3,0 days 00:01:19.200152
4,0 days 00:01:14.257574
5,0 days 00:01:21.347379
6,0 days 00:01:40.172454
7,0 days 00:02:16.165806
8,0 days 00:01:58.179622
9,0 days 00:01:17.821501
