,time
0,0 days 00:00:00.000152
1,0 days 00:00:00.000153
2,0 days 00:00:00.000184
3,0 days 00:00:00.000164
4,0 days 00:00:00.000169
5,0 days 00:00:00.000160
6,0 days 00:00:00.000169
7,0 days 00:00:00.000166
8,0 days 00:00:00.000179
9,0 days 00:00:00.000312
