,time
0,0 days 00:00:00.000155
1,0 days 00:00:00.000208
2,0 days 00:00:00.000186
3,0 days 00:00:00.000149
4,0 days 00:00:00.000158
5,0 days 00:00:00.000364
6,0 days 00:00:00.000153
7,0 days 00:00:00.000197
8,0 days 00:00:00.000182
9,0 days 00:00:00.000155
