,time
0,0 days 00:00:00.000161
1,0 days 00:00:00.000170
2,0 days 00:00:00.000154
3,0 days 00:00:00.000153
4,0 days 00:00:00.000162
5,0 days 00:00:00.000286
6,0 days 00:00:00.000156
7,0 days 00:00:00.000170
8,0 days 00:00:00.000169
9,0 days 00:00:00.000156
