,time
0,0 days 00:00:00.000188
1,0 days 00:00:00.000155
2,0 days 00:00:00.000206
3,0 days 00:00:00.000156
4,0 days 00:00:00.000147
5,0 days 00:00:00.000169
6,0 days 00:00:00.000163
7,0 days 00:00:00.000158
8,0 days 00:00:00.000161
9,0 days 00:00:00.000174
