,time
0,0 days 00:00:58.125372
1,0 days 00:01:00.118975
2,0 days 00:01:41.491762
3,0 days 00:00:31.689822
4,0 days 00:01:28.940375
5,0 days 00:00:58.954377
6,0 days 00:00:51.948861
7,0 days 00:00:52.575435
8,0 days 00:00:51.055391
9,0 days 00:01:23.847524
