,time
0,0 days 00:02:07.438659
1,0 days 00:02:27.563081
2,0 days 00:00:46.665377
3,0 days 00:01:52.161216
4,0 days 00:01:30.291139
5,0 days 00:01:59.664581
6,0 days 00:01:53.645603
7,0 days 00:01:38.980605
8,0 days 00:01:51.851812
9,0 days 00:02:07.127978
