,time
0,0 days 00:01:05.163098
1,0 days 00:01:15.245472
2,0 days 00:00:31.478433
3,0 days 00:01:00.250374
4,0 days 00:00:52.803783
5,0 days 00:00:41.510466
6,0 days 00:00:52.063444
7,0 days 00:00:45.941664
8,0 days 00:00:25.757383
9,0 days 00:01:03.350368
