,time
0,0 days 00:00:54.394745
1,0 days 00:01:13.137731
2,0 days 00:01:10.752426
3,0 days 00:01:11.376083
4,0 days 00:01:00.670794
5,0 days 00:00:56.651319
6,0 days 00:00:53.290348
7,0 days 00:01:07.589096
8,0 days 00:01:05.254457
9,0 days 00:00:57.799611
