,time
0,0 days 00:01:07.147277
1,0 days 00:01:33.917315
2,0 days 00:00:57.678476
3,0 days 00:01:03.566676
4,0 days 00:01:24.720860
5,0 days 00:01:41.666045
6,0 days 00:01:13.387091
7,0 days 00:01:58.073878
8,0 days 00:01:27.765841
9,0 days 00:01:26.643794
